integrationSite;gene;Bcells;Monocytes;Neutrophils;NKcells;Tcells;cellCount;key;Bcells_corrected;Monocytes_corrected;Neutrophils_corrected;NKcells_corrected;Tcells_corrected;Bcells_corrected_prop;Monocytes_corrected_prop;Neutrophils_corrected_prop;NKcells_corrected_prop;Tcells_corrected_prop;Bcells_transf_logCLR;Monocytes_transf_logCLR;Neutrophils_transf_logCLR;NKcells_transf_logCLR;Tcells_transf_logCLR;cluster_num;cluster
chr7-100387885;PILRA;0;0;0;0;4;4;FR01|m48|Blood;0.000163218374491548;0.000443390530526415;0.00398251095540023;0.0019240998100412;0.508452800517329;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr7-1134338;C7ORF50;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr7-115984664;TFEC;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr7-128582252;LINC01000;2;1;0;0;0;3;FR01|m48|Blood;0.750034020181934;0.733466115736535;0.019524258891661;0.00178910728931426;3.71776205978328e-05;0.498410925608558;0.487401258889677;0.0129742167477329;0.00118889356493968;2.47051890920827e-05;15.3999;15.2251;0.0761;-1.2906;-3.7818;6;B
chr7-129637559;NRF1;0;1;2;0;0;3;FR01|m48|Blood;0.00017759648821555;0.733281404501832;15.7454261732948;0.00576999051019203;0.00119685891864203;1.07726605795133e-05;0.0444794362734216;0.955087195411324;0.000349996500144021;7.25991545308322e-05;-3.2227;10.9186;40.5911;-0.8692;-2.0009;2;GM
chr7-129899925;UBE2H;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr7-144734258;TPK1;0;0;0;0;5;5;FR01|m48|Blood;0.000204273303044636;0.000554918209983979;0.00498424683988741;0.00240807583587978;0.636345836230277;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr7-17136639;AHR;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr7-26410174;LOC441204;2;0;0;0;1;3;FR01|m48|Blood;0.75006553597506;0.000311456775721002;0.0125458614548536;0.00173331324417539;0.127918996920182;0.840338792648886;0.000348941790174991;0.0140558038758662;0.00194192412400228;0.143314537561071;15.5493;-2.4895;-0.0189;-1.2997;4.7285;6;B
chr7-30040057;PLEKHA8;0;0;1;0;3;4;FR01|m48|Blood;0.000206192122332653;0.000339471781848839;7.87170379505768;0.0040552340038099;0.381152586057021;2.49704134536021e-05;4.11109340778832e-05;0.953284228918146;0.000491099604488642;0.0461585901298337;-2.7891;-2.4685;38.9382;-0.7163;10.3183;2;GM
chr7-40009384;CDK13;0;0;0;0;5;5;FR01|m48|Blood;0.000204273303044636;0.000554918209983979;0.00498424683988741;0.00240807583587978;0.636345836230277;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr7-72181909;CALN1;0;0;0;0;5;5;FR01|m48|Blood;0.000204273303044636;0.000554918209983979;0.00498424683988741;0.00240807583587978;0.636345836230277;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr7-92301931;ANKIB1;0;0;0;0;33;33;FR01|m48|Blood;0.00134880460392708;0.00366409229827657;0.032910688692786;0.0159003830927944;4.20175412452051;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr7-9967215;PER4;0;3;0;0;0;3;FR01|m48|Blood;2.85860275465286e-05;2.19738650009634;0.0239141495253267;0.00161753465348836;3.36123439943541e-05;1.28593251518009e-05;0.988486680876651;0.010757697059321;0.000727642342737416;1.51203961387797e-05;-2.8634;46.4372;5.2621;-0.113;-2.766;3;M
chr7+100017315;ZKSCAN1;0;0;0;0;5;5;FR01|m48|Blood;0.000204273303044636;0.000554918209983979;0.00498424683988741;0.00240807583587978;0.636345836230277;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr7+125407300;LOC101928283;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr7+128569618;METTL2B;2;0;1;0;0;3;FR01|m48|Blood;0.750108509722901;0.000207538027043426;7.88026714555714;0.00386444743794409;0.000618782459873373;0.0868677173932495;2.40343289642465e-05;0.912589059463469;0.000447529555483119;7.16592588344807e-05;13.2632;-2.9352;35.9253;-0.9325;-2.234;2;GM
chr7+2414679;CHST12;0;2;1;0;0;3;FR01|m48|Blood;0.00010307556851356;1.46412792238685;7.8846570361908;0.00369287480211819;0.000615217183269894;1.10203578673584e-05;0.156537712097822;0.842990666491227;0.000394824908225842;6.5776144857164e-05;-3.3525;18.723;36.1282;-0.9538;-2.2276;2;GM
chr7+24634198;MPP6;0;0;0;0;4;4;FR01|m48|Blood;0.000163218374491548;0.000443390530526415;0.00398251095540023;0.0019240998100412;0.508452800517329;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr7+36408716;ANLN;0;2;2;1;0;5;FR01|m48|Blood;0.000196346395435709;1.46414390023246;15.7543465168431;0.496587897364456;0.0013167105283457;1.10826282166824e-05;0.0826425280993402;0.889242529028898;0.0280295394839391;7.43207596058213e-05;-3.7818;8.5688;28.1227;3.4076;-2.6457;2;GM
chr7+39642064;RALA;0;0;1;2;0;3;FR01|m48|Blood;0.000102512977450102;2.43467604455524e-05;7.87065594131784;0.983174934905069;0.000810165437512417;1.1577150140086e-05;2.74956506106814e-06;0.888860784264592;0.111033394195438;9.14948247694305e-05;-2.7221;-3.5924;49.5516;24.5935;-1.3108;5;G
chr7+74246387;RFC2;0;0;0;0;7;7;FR01|m48|Blood;0.000286383160150814;0.000777973568899108;0.00698771860886176;0.00337602788755695;0.892131907656173;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr7+75089474;GTF2IRD2B;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr8-107155200;ANGPT1;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr8-107350245;ANGPT1;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr8-143995567;GRINA;0;2;0;0;3;5;FR01|m48|Blood;0.000141210338057825;1.46445217630714;0.0189147912749453;0.00251788836671352;0.380582160735012;7.56507637829945e-05;0.784552513541441;0.0101332411381918;0.00134891099817488;0.203889683558409;-3.2049;18.1636;-0.007;-1.2828;8.4934;3;M
chr8-144002916;SPATC1;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr8-144156351;MROH1;0;1;2;0;0;3;FR01|m48|Blood;0.00017759648821555;0.733281404501832;15.7454261732948;0.00576999051019203;0.00119685891864203;1.07726605795133e-05;0.0444794362734216;0.955087195411324;0.000349996500144021;7.25991545308322e-05;-3.2227;10.9186;40.5911;-0.8692;-2.0009;2;GM
chr8-144281105;BOP1;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr8-144281165;BOP1;0;0;0;0;4;4;FR01|m48|Blood;0.000163218374491548;0.000443390530526415;0.00398251095540023;0.0019240998100412;0.508452800517329;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr8-28376830;ZNF395;0;2;3;0;0;5;FR01|m48|Blood;0.000271132921301948;1.46414314024841;23.6221030761643;0.00892309524133277;0.00180085968854827;1.08032957891624e-05;0.0583388079390087;0.941223092601458;0.000355540879300418;7.17552844440441e-05;-3.2504;12.4107;39.7378;-0.8964;-2.0439;2;GM
chr8-28984567;HMBOX1;0;0;0;0;6;6;FR01|m48|Blood;0.000245328231597725;0.000666445889441544;0.00598598272437458;0.00289205186171836;0.764238871943225;0.000316949794924388;0.000861009296040012;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr8-29706436;LINC00589;0;0;1;0;15;16;FR01|m48|Blood;0.000696848585528103;0.00167236356073193;7.88367576050643;0.00983933772724663;1.90963032994347;7.10670078103233e-05;0.000170553369412619;0.804004282252177;0.00100344939436265;0.194750647976238;-2.6889;-2.1127;26.8243;-0.8446;14.1476;2;GM
chr8-80494012;ZBTB10;0;0;0;0;4;4;FR01|m48|Blood;0.000163218374491548;0.000443390530526415;0.00398251095540023;0.0019240998100412;0.508452800517329;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr8+116693657;EIF3H;1;0;0;0;2;3;FR01|m48|Blood;0.375094350380359;0.000323019907046848;0.00777553455415758;0.00159262066084557;0.255799052029513;0.585550079624993;0.000504258014283447;0.0121381856930049;0.00248619888256083;0.399321277785158;11.2601;-2.3956;-0.1756;-1.2846;8.8376;6;B
chr8+143505729;ZC3H3;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr8+144302484;HSF1;0;1;2;0;0;3;FR01|m48|Blood;0.00017759648821555;0.733281404501832;15.7454261732948;0.00576999051019203;0.00119685891864203;1.07726605795133e-05;0.0444794362734216;0.955087195411324;0.000349996500144021;7.25991545308322e-05;-3.2227;10.9186;40.5911;-0.8692;-2.0009;2;GM
chr8+144513666;RECQL4;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr8+144603496;ARHGAP39;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr8+28531368;FZD3;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr8+30604748;GTF2E2;0;0;0;0;7;7;FR01|m48|Blood;0.000286383160150814;0.000777973568899108;0.00698771860886176;0.00337602788755695;0.892131907656173;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr8+53739791;ATP6V1H;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr8+66820740;C8ORF44-SGK3,SGK3;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr8+66860080;C8ORF44-SGK3,SGK3;0;0;0;0;10;10;FR01|m48|Blood;0.000408546606089273;0.00110983641996796;0.00996849367977481;0.00481615167175956;1.27269167246055;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr8+93724711;FAM92A;0;1;2;0;0;3;FR01|m48|Blood;0.00017759648821555;0.733281404501832;15.7454261732948;0.00576999051019203;0.00119685891864203;1.07726605795133e-05;0.0444794362734216;0.955087195411324;0.000349996500144021;7.25991545308322e-05;-3.2227;10.9186;40.5911;-0.8692;-2.0009;2;GM
chr9-108388751;ACTL7B;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr9-125815052;PBX3;0;2;1;0;0;3;FR01|m48|Blood;0.00010307556851356;1.46412792238685;7.8846570361908;0.00369287480211819;0.000615217183269894;1.10203578673584e-05;0.156537712097822;0.842990666491227;0.000394824908225842;6.5776144857164e-05;-3.3525;18.723;36.1282;-0.9538;-2.2276;2;GM
chr9-125879552;PBX3;0;0;0;0;5;5;FR01|m48|Blood;0.000204273303044636;0.000554918209983979;0.00498424683988741;0.00240807583587978;0.636345836230277;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr9-127767258;SH2D3C;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr9-128677841;SET;0;1;0;2;0;3;FR01|m48|Blood;2.80234364830704e-05;0.733282924469938;0.00991305465236553;0.981099594756439;0.000228560598236876;1.62496891465295e-05;0.425201940750309;0.00574819068642108;0.568901085568483;0.000132533305640006;-3.6259;19.8172;0.0219;22.4941;-2.3442;3;M
chr9-129973186;FNBP1;2;0;0;0;1;3;FR01|m48|Blood;0.75006553597506;0.000311456775721002;0.0125458614548536;0.00173331324417539;0.127918996920182;0.840338792648886;0.000348941790174991;0.0140558038758662;0.00194192412400228;0.143314537561071;15.5493;-2.4895;-0.0189;-1.2997;4.7285;6;B
chr9-130021404;FNBP1;2;0;1;0;7;10;FR01|m48|Blood;0.750394892883051;0.000985511595942534;7.887254864166;0.00724047532550104;0.892750690116046;0.0786690723311582;0.000103317977986933;0.82687532829472;0.000759068968214019;0.0935932124279212;3.0625;-3.1382;16.8297;-1.8462;3.7007;6;B
chr9-136462063;SEC16A;0;0;0;0;7;7;FR01|m48|Blood;0.000286383160150814;0.000777973568899108;0.00698771860886176;0.00337602788755695;0.892131907656173;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr9-136708691;FAM69B;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr9-136739447;LCN10;0;0;0;0;4;4;FR01|m48|Blood;0.000163218374491548;0.000443390530526415;0.00398251095540023;0.0019240998100412;0.508452800517329;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr9-136893960;TRAF2;0;0;0;0;5;5;FR01|m48|Blood;0.000204273303044636;0.000554918209983979;0.00498424683988741;0.00240807583587978;0.636345836230277;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr9-137418377;EXD3;0;0;2;0;1;3;FR01|m48|Blood;0.000209112281341477;0.000126745541017542;15.738447775858;0.00571419646505316;0.129078678218226;1.31736084323087e-05;7.98468706474314e-06;0.991487190524804;0.000359981662736334;0.00813166951696208;-2.6495;-2.965;50.9297;-0.3353;5.4432;5;G
chr9-137638198;EHMT1;2;1;1;1;0;5;FR01|m48|Blood;0.750127291008856;0.733482093582148;7.88921373954397;0.494684129851652;0.000738670965673635;0.0760142477917099;0.0743275045190661;0.799454512943961;0.0501288814257072;7.48533195555933e-05;1.0035;0.9591;11.2546;0.3428;-3.7389;6;B
chr9-83747344;GKAP1;0;0;0;0;4;4;FR01|m48|Blood;0.000163218374491548;0.000443390530526415;0.00398251095540023;0.0019240998100412;0.508452800517329;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr9+123180798;STRBP;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr9+124949040;SCAI;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr9+128070671;SLC25A25;1;0;0;3;0;4;FR01|m48|Blood;0.375039895881371;0.00012500691636212;0.0086640104689779;1.46769302169626;0.000338160941754345;0.202520642196864;6.75034343245284e-05;0.00467854482535576;0.792550703447832;0.00018260609562362;12.1398;-2.9179;-0.0624;23.5093;-2.2801;6;B
chr9+128668504;MIR1268A;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr9+128756724;ZER1;0;0;0;0;6;6;FR01|m48|Blood;0.000245328231597725;0.000666445889441544;0.00598598272437458;0.00289205186171836;0.764238871943225;0.000316949794924388;0.000861009296040012;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr9+129297873;LOC101929331;1;1;1;0;0;3;FR01|m48|Blood;0.375105808335075;0.733373760119184;7.88247521609325;0.00377954889975315;0.000617018269619929;0.0416999618656897;0.0815280839451824;0.876283194273315;0.000420166900877281;6.85930149356715e-05;2.1269;4.532;20.2824;-2.0181;-3.1791;2;GM
chr9+129919780;FNBP1;0;0;0;0;5;5;FR01|m48|Blood;0.000204273303044636;0.000554918209983979;0.00498424683988741;0.00240807583587978;0.636345836230277;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr9+129923741;FNBP1;1;2;1;0;0;4;FR01|m48|Blood;0.375115316091767;1.46422788693498;7.89042909897599;0.0043175434112866;0.000628197786886987;0.038533762809264;0.150412973486957;0.810545211885922;0.000443520129923242;6.45316879337603e-05;1.6634;7.0309;18.8001;-2.0423;-3.2696;2;GM
chr9+130735352;ABL1;0;0;0;0;25;25;FR01|m48|Blood;0.00102136651522318;0.0027745910499199;0.024921234199437;0.0120403791793989;3.18172918115139;0.000316949794924388;0.000861009296040012;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr9+133061308;CEL;0;0;0;0;3;3;FR01|m48|Blood;0.000122163445938459;0.00033186285106885;0.00298077507091306;0.00144012378420261;0.380559764804381;0.000316949794924388;0.000861009296040013;0.00773354124209586;0.00373636266202487;0.987352137004915;-1.881;-1.164;0.0643;-0.1504;26.0408;4;T
chr9+133093342;RALGDS;0;0;1;1;1;3;FR01|m48|Blood;0.000134325755475237;0.000127505525070335;7.87069121653679;0.493378998588177;0.128594529058024;1.58161917781451e-05;1.50131434597238e-05;0.926734871260466;0.0580929311238333;0.0151413682804629;-3.3307;-3.3637;33.3916;9.0536;2.7699;2;GM
